Name,Date,Team,Home,W,W_PTS,L,L_PTS,MP,FG,FGA,FG_perc,3P,3PA,3P_perc,FT,FT_perc,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+-,TS_perc,eFG_perc,3PAr,FTA,FTr,ORB_perc,DRB_perc,TRB_perc,AST_perc,STL_perc,BLK_perc,TOV_perc,USG_perc,ORtg,DRtg,BPM
Cam Thomas,20230206,BRK,1,LAC,124,BRK,116,38.58,15,29,0.517,7,11,0.636,10,11,0.909,1,3,4,3,0,0,4,3,47,+3,.694,.638,.379,.379,2.9,8.3,5.7,16.7,0.0,0.0,10.6,42.9,127,130,6.7
Nic Claxton,20230206,BRK,1,LAC,124,BRK,116,35.68,5,8,0.625,0,0,,5,8,0.625,3,13,16,1,2,3,4,4,15,+7,.651,.625,.000,1.000,9.4,38.9,24.5,3.9,2.7,6.5,25.8,19.0,107,111,-0.1
Royce O'Neale,20230206,BRK,1,LAC,124,BRK,116,35.35,5,9,0.556,5,7,0.7140000000000001,0,0,,0,1,1,3,0,0,3,3,15,-6,.833,.833,.778,.000,0.0,3.0,1.5,11.9,0.0,0.0,25.0,14.9,121,132,0.3
Edmond Sumner,20230206,BRK,1,LAC,124,BRK,116,32.62,9,17,0.529,2,3,0.667,3,3,1.0,1,4,5,3,0,1,0,5,23,+10,.628,.588,.176,.176,3.4,13.1,8.4,15.9,0.0,2.4,0.0,24.6,136,127,2.3
Joe Harris,20230206,BRK,1,LAC,124,BRK,116,27.7,2,2,1.0,2,2,1.0,0,0,,1,5,6,3,1,0,1,5,6,+4,1.500,1.500,1.000,.000,4.0,19.3,11.8,13.9,1.7,0.0,33.3,4.7,189,123,3.7
Yuta Watanabe,20230206,BRK,1,LAC,124,BRK,116,20.77,0,2,0.0,0,1,0.0,0,0,,0,3,3,3,0,0,1,1,0,-5,.000,.000,.500,.000,0.0,15.4,7.9,16.9,0.0,0.0,33.3,6.3,59,128,-7.3
Dru Smith,20230206,BRK,1,LAC,124,BRK,116,13.28,1,3,0.33299999999999996,0,2,0.0,0,0,,0,4,4,4,1,0,0,1,2,-13,.333,.333,.667,.000,0.0,32.1,16.4,38.7,3.6,0.0,0.0,9.9,124,116,3.5
T.J. Warren,20230206,BRK,1,LAC,124,BRK,116,11.87,4,6,0.667,0,1,0.0,0,0,,0,1,1,0,0,0,1,0,8,-9,.667,.667,.167,.000,0.0,9.0,4.6,0.0,0.0,0.0,14.3,25.8,103,130,-4.4
Patty Mills,20230206,BRK,1,LAC,124,BRK,116,11.52,0,5,0.0,0,3,0.0,0,0,,0,0,0,0,0,1,1,1,0,-16,.000,.000,.600,.000,0.0,0.0,0.0,0.0,0.0,6.7,16.7,22.8,0,127,-27.0
Day'Ron Sharpe,20230206,BRK,1,LAC,124,BRK,116,7.1,0,1,0.0,0,0,,0,0,,2,0,2,1,0,0,1,3,0,-10,.000,.000,.000,.000,31.4,0.0,15.4,16.5,0.0,0.0,50.0,12.3,84,132,-17.3
Kessler Edwards,20230206,BRK,1,LAC,124,BRK,116,5.53,0,2,0.0,0,1,0.0,0,0,,0,0,0,0,0,0,0,0,0,-5,.000,.000,.500,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.8,0,133,-22.2
